Date,BtcPrice,SpPrice
11/14/2015,331.8,2023.04
11/15/2015,317.5,2023.04
11/16/2015,330.2,2053.19
11/17/2015,333.9,2050.44
11/18/2015,335.9,2083.58
11/19/2015,325,2081.24
11/20/2015,321.1,2089.17
11/21/2015,324.7,2089.17
11/22/2015,322.8,2089.17
11/23/2015,322.1,2086.59
11/24/2015,318.4,2089.14
11/25/2015,327.5,2088.87
11/26/2015,353.7,2088.87
11/27/2015,359.5,2090.11
11/28/2015,355.8,2090.11
11/29/2015,370.8,2090.11
11/30/2015,378,2080.41
12/1/2015,361.8,2102.63
12/2/2015,360,2079.51
12/3/2015,360.3,2049.62
12/4/2015,361.7,2091.69
12/5/2015,386.7,2091.69
12/6/2015,393.4,2091.69
12/7/2015,394.3,2077.07
12/8/2015,410.7,2063.59
12/9/2015,416,2047.62
12/10/2015,415.5,2052.23
12/11/2015,449.8,2012.37
12/12/2015,432.3,2012.37
12/13/2015,434.7,2012.37
12/14/2015,442,2021.94
12/15/2015,462.6,2043.41
12/16/2015,454,2073.07
12/17/2015,455.5,2041.89
12/18/2015,463.2,2005.55
12/19/2015,461.2,2005.55
12/20/2015,441.8,2005.55
12/21/2015,437.6,2021.15
12/22/2015,437,2038.97
12/23/2015,442.4,2064.29
12/24/2015,453,2060.99
12/25/2015,454,2060.99
12/26/2015,415.4,2060.99
12/27/2015,422.4,2060.99
12/28/2015,421.8,2056.5
12/29/2015,431.9,2078.36
12/30/2015,427.1,2063.36
12/31/2015,430,2043.94
1/1/2016,434,2043.94
1/2/2016,433.7,2043.94
1/3/2016,430.7,2043.94
1/4/2016,433.3,2012.66
1/5/2016,431.2,2016.71
1/6/2016,430.8,1990.26
1/7/2016,457,1943.09
1/8/2016,452.9,1922.03
1/9/2016,448.3,1922.03
1/10/2016,446.2,1922.03
1/11/2016,447.7,1923.67
1/12/2016,445,1938.68
1/13/2016,432.2,1890.28
1/14/2016,429.1,1921.84
1/15/2016,372.3,1880.33
1/16/2016,385,1880.33
1/17/2016,382.5,1880.33
1/18/2016,384.4,1880.33
1/19/2016,379.5,1881.33
1/20/2016,414.6,1859.33
1/21/2016,410.2,1868.99
1/22/2016,382.6,1906.9
1/23/2016,388.6,1906.9
1/24/2016,402.1,1906.9
1/25/2016,392.8,1877.08
1/26/2016,389.8,1903.63
1/27/2016,395,1882.95
1/28/2016,379.7,1893.36
1/29/2016,380.3,1940.24
1/30/2016,377.8,1940.24
1/31/2016,369.8,1940.24
2/1/2016,372.2,1939.38
2/2/2016,373.9,1903.03
2/3/2016,368,1912.53
2/4/2016,390.6,1915.45
2/5/2016,386.5,1880.05
2/6/2016,376.7,1880.05
2/7/2016,377.9,1880.05
2/8/2016,372.6,1853.44
2/9/2016,375.3,1852.21
2/10/2016,381.9,1851.86
2/11/2016,379.5,1829.08
2/12/2016,384,1864.78
2/13/2016,390.1,1864.78
2/14/2016,405.5,1864.78
2/15/2016,401.1,1864.78
2/16/2016,406.4,1895.58
2/17/2016,417.1,1926.82
2/18/2016,421.4,1917.83
2/19/2016,420,1917.78
2/20/2016,440.1,1917.78
2/21/2016,437.9,1917.78
2/22/2016,437.8,1945.5
2/23/2016,419.9,1921.27
2/24/2016,422.7,1929.8
2/25/2016,423.5,1951.7
2/26/2016,427.3,1948.05
2/27/2016,431.3,1948.05
2/28/2016,432.5,1948.05
2/29/2016,436.2,1932.23
3/1/2016,434,1978.35
3/2/2016,425.4,1986.45
3/3/2016,419.6,1993.4
3/4/2016,409.5,1999.99
3/5/2016,399,1999.99
3/6/2016,406,1999.99
3/7/2016,414.9,2001.76
3/8/2016,411.9,1979.26
3/9/2016,412.8,1989.26
3/10/2016,415.8,1989.57
3/11/2016,419.1,2022.19
3/12/2016,410.4,2022.19
3/13/2016,412.4,2022.19
3/14/2016,414.3,2019.64
3/15/2016,415.1,2015.93
3/16/2016,415.9,2027.22
3/17/2016,418.2,2040.59
3/18/2016,408.2,2049.58
3/19/2016,408.7,2049.58
3/20/2016,411.5,2049.58
3/21/2016,411.1,2051.6
3/22/2016,416.2,2049.8
3/23/2016,417,2036.71
3/24/2016,414.7,2035.94
3/25/2016,415.7,2035.94
3/26/2016,416.5,2035.94
3/27/2016,424.6,2035.94
3/28/2016,422.2,2037.05
3/29/2016,415,2055.01
3/30/2016,412.4,2063.95
3/31/2016,415.7,2059.74
4/1/2016,415.6,2072.78
4/2/2016,418.5,2072.78
4/3/2016,419.1,2072.78
4/4/2016,419.3,2066.13
4/5/2016,422.1,2045.17
4/6/2016,421.3,2066.66
4/7/2016,420.1,2041.91
4/8/2016,417.7,2047.6
4/9/2016,418,2047.6
4/10/2016,420.3,2047.6
4/11/2016,421.4,2041.99
4/12/2016,424.7,2061.72
4/13/2016,423.5,2082.42
4/14/2016,424,2082.78
4/15/2016,428.7,2080.73
4/16/2016,430,2080.73
4/17/2016,426.3,2080.73
4/18/2016,427.7,2094.34
4/19/2016,434.9,2100.8
4/20/2016,441.2,2102.4
4/21/2016,449.3,2091.48
4/22/2016,445.3,2091.58
4/23/2016,450.1,2091.58
4/24/2016,457.6,2091.58
4/25/2016,461.7,2087.79
4/26/2016,466,2091.7
4/27/2016,447,2095.15
4/28/2016,448.5,2075.81
4/29/2016,455,2065.3
4/30/2016,448.5,2065.3
5/1/2016,452.2,2065.3
5/2/2016,444.2,2081.43
5/3/2016,450.3,2063.37
5/4/2016,445.8,2051.12
5/5/2016,448.1,2050.63
5/6/2016,459.6,2057.14
5/7/2016,458.5,2057.14
5/8/2016,457.9,2057.14
5/9/2016,460.4,2058.69
5/10/2016,449.4,2084.39
5/11/2016,452.5,2064.46
5/12/2016,454.4,2064.11
5/13/2016,455.4,2046.61
5/14/2016,456.4,2046.61
5/15/2016,458.1,2046.61
5/16/2016,454.9,2066.66
5/17/2016,453.3,2047.21
5/18/2016,454.2,2047.63
5/19/2016,442.7,2040.04
5/20/2016,442.1,2052.32
5/21/2016,443.6,2052.32
5/22/2016,439.6,2052.32
5/23/2016,443.7,2048.04
5/24/2016,446.1,2076.06
5/25/2016,449.8,2090.54
5/26/2016,453.3,2090.1
5/27/2016,474,2099.06
5/28/2016,524.2,2099.06
5/29/2016,516,2099.06
5/30/2016,532.3,2099.06
5/31/2016,528.9,2096.96
6/1/2016,537.4,2099.33
6/2/2016,537.1,2105.26
6/3/2016,567,2099.13
6/4/2016,572,2099.13
6/5/2016,574.9,2099.13
6/6/2016,583.6,2109.41
6/7/2016,575.6,2112.13
6/8/2016,580.5,2119.12
6/9/2016,574.7,2115.48
6/10/2016,577.9,2096.07
6/11/2016,591.6,2096.07
6/12/2016,666.5,2096.07
6/13/2016,700.1,2079.06
6/14/2016,685.1,2075.32
6/15/2016,690.8,2071.5
6/16/2016,761.2,2077.99
6/17/2016,743.9,2071.22
6/18/2016,753.8,2071.22
6/19/2016,761,2071.22
6/20/2016,734,2083.25
6/21/2016,667.4,2088.9
6/22/2016,590.6,2085.45
6/23/2016,620.8,2113.32
6/24/2016,656.9,2037.41
6/25/2016,663.5,2037.41
6/26/2016,625.4,2037.41
6/27/2016,644.7,2000.54
6/28/2016,644.9,2036.09
6/29/2016,636.5,2070.77
6/30/2016,670,2098.86
7/1/2016,674.6,2102.95
7/2/2016,698.1,2102.95
7/3/2016,661.6,2102.95
7/4/2016,675.2,2102.95
7/5/2016,663.7,2088.55
7/6/2016,672.7,2099.73
7/7/2016,635.3,2097.9
7/8/2016,662.8,2129.9
7/9/2016,651.8,2129.9
7/10/2016,647.1,2129.9
7/11/2016,646.7,2137.16
7/12/2016,670.6,2152.14
7/13/2016,661.2,2152.43
7/14/2016,657.3,2163.75
7/15/2016,664.2,2161.74
7/16/2016,660.7,2161.74
7/17/2016,676.3,2161.74
7/18/2016,670.4,2166.89
7/19/2016,671.1,2163.78
7/20/2016,664.4,2173.02
7/21/2016,664.6,2165.17
7/22/2016,651.1,2175.03
7/23/2016,655.2,2175.03
7/24/2016,659.3,2175.03
7/25/2016,654,2168.48
7/26/2016,654.4,2169.18
7/27/2016,654.5,2166.58
7/28/2016,654.1,2170.06
7/29/2016,655.4,2173.6
7/30/2016,654.7,2173.6
7/31/2016,621.9,2173.6
8/1/2016,607,2170.84
8/2/2016,513.4,2157.03
8/3/2016,566.4,2163.79
8/4/2016,576.2,2164.25
8/5/2016,574.7,2182.87
8/6/2016,586.5,2182.87
8/7/2016,590.8,2182.87
8/8/2016,589.2,2180.89
8/9/2016,585.3,2181.74
8/10/2016,590.9,2175.49
8/11/2016,587.8,2185.79
8/12/2016,587.1,2184.05
8/13/2016,584.6,2184.05
8/14/2016,569.1,2184.05
8/15/2016,567,2190.15
8/16/2016,580.2,2178.15
8/17/2016,572.3,2182.22
8/18/2016,573.4,2187.02
8/19/2016,574.6,2183.87
8/20/2016,582.6,2183.87
8/21/2016,580.7,2183.87
8/22/2016,587.5,2182.64
8/23/2016,583.6,2186.9
8/24/2016,579.7,2175.44
8/25/2016,578,2172.47
8/26/2016,579.4,2169.04
8/27/2016,570.3,2169.04
8/28/2016,575,2169.04
8/29/2016,574.2,2180.38
8/30/2016,577.3,2176.12
8/31/2016,573.9,2170.95
9/1/2016,572,2170.86
9/2/2016,575.3,2179.98
9/3/2016,598.8,2179.98
9/4/2016,609.5,2179.98
9/5/2016,605.8,2179.98
9/6/2016,610.4,2186.48
9/7/2016,613.2,2186.16
9/8/2016,625.6,2181.3
9/9/2016,623.2,2127.81
9/10/2016,624.5,2127.81
9/11/2016,605.6,2127.81
9/12/2016,608,2159.04
9/13/2016,608.6,2127.02
9/14/2016,609.5,2125.77
9/15/2016,608.1,2147.26
9/16/2016,607.8,2139.16
9/17/2016,607.1,2139.16
9/18/2016,610.7,2139.16
9/19/2016,609.8,2139.12
9/20/2016,609.2,2139.76
9/21/2016,597.2,2163.12
9/22/2016,595.6,2177.18
9/23/2016,602.9,2164.69
9/24/2016,602.6,2164.69
9/25/2016,601.5,2164.69
9/26/2016,606.5,2146.1
9/27/2016,605.5,2159.93
9/28/2016,604.7,2171.37
9/29/2016,604.7,2151.13
9/30/2016,608.1,2168.27
10/1/2016,613.4,2168.27
10/2/2016,610.7,2168.27
10/3/2016,611.6,2161.2
10/4/2016,609,2150.49
10/5/2016,611.8,2159.73
10/6/2016,611,2160.77
10/7/2016,616,2153.74
10/8/2016,617.7,2153.74
10/9/2016,615.8,2153.74
10/10/2016,617.3,2163.66
10/11/2016,640.5,2136.73
10/12/2016,636,2139.18
10/13/2016,635.6,2132.55
10/14/2016,637.9,2132.98
10/15/2016,637,2132.98
10/16/2016,640.1,2132.98
10/17/2016,637.4,2126.5
10/18/2016,635.3,2139.6
10/19/2016,629.1,2144.29
10/20/2016,628.3,2141.34
10/21/2016,630.5,2141.16
10/22/2016,655.5,2141.16
10/23/2016,653,2141.16
10/24/2016,650.5,2151.33
10/25/2016,651,2143.16
10/26/2016,674.7,2139.43
10/27/2016,682.3,2133.04
10/28/2016,686.2,2126.41
10/29/2016,715,2126.41
10/30/2016,697.3,2126.41
10/31/2016,698.7,2126.15
11/1/2016,726.8,2111.72
11/2/2016,733.5,2097.94
11/3/2016,684.9,2088.66
11/4/2016,702.1,2085.18
11/5/2016,702.1,2085.18
11/6/2016,709.9,2085.18
11/7/2016,705.4,2131.52
11/8/2016,710.9,2139.56
11/9/2016,721.4,2163.26
11/10/2016,714.6,2167.48
11/11/2016,715,2164.45
11/12/2016,704.3,2164.45
11/13/2016,702,2164.45
11/14/2016,704.6,2164.2
11/15/2016,711.1,2180.39
11/16/2016,740.3,2176.94
11/17/2016,737.5,2187.12
11/18/2016,747,2181.9
11/19/2016,747.9,2181.9
11/20/2016,728.5,2181.9
11/21/2016,736.2,2198.18
11/22/2016,749.3,2202.94
11/23/2016,741.1,2204.72
11/24/2016,735.3,2204.72
11/25/2016,740.4,2213.35
11/26/2016,734.1,2213.35
11/27/2016,729.4,2213.35
11/28/2016,733.3,2201.72
11/29/2016,732.6,2204.66
11/30/2016,742.5,2198.81
12/1/2016,752.6,2191.08
12/2/2016,770.9,2191.95
12/3/2016,764.2,2191.95
12/4/2016,766.4,2191.95
12/5/2016,754.3,2204.71
12/6/2016,758.2,2212.23
12/7/2016,765.6,2241.35
12/8/2016,768.5,2246.19
12/9/2016,770.5,2259.53
12/10/2016,774,2259.53
12/11/2016,767.9,2259.53
12/12/2016,778.5,2256.96
12/13/2016,778.7,2271.72
12/14/2016,776.5,2253.28
12/15/2016,775.2,2262.03
12/16/2016,782,2258.07
12/17/2016,787.2,2258.07
12/18/2016,789,2258.07
12/19/2016,789.8,2262.53
12/20/2016,799.1,2270.76
12/21/2016,829.2,2265.18
12/22/2016,860.2,2260.96
12/23/2016,917.2,2263.79
12/24/2016,891.1,2263.79
12/25/2016,891.1,2263.79
12/26/2016,898.4,2263.79
12/27/2016,925.8,2268.88
12/28/2016,972.2,2249.92
12/29/2016,971.1,2249.26
12/30/2016,959,2238.83
12/31/2016,963.4,2238.83
1/1/2017,995.4,2238.83
1/2/2017,1017,2238.83
1/3/2017,1033.3,2257.83
1/4/2017,1135.4,2270.75
1/5/2017,989.3,2269
1/6/2017,886.2,2276.98
1/7/2017,888.9,2276.98
1/8/2017,900.9,2276.98
1/9/2017,899.8,2268.9
1/10/2017,904.4,2268.9
1/11/2017,785.4,2275.32
1/12/2017,810.1,2270.44
1/13/2017,824.8,2274.64
1/14/2017,819.6,2274.64
1/15/2017,821.2,2274.64
1/16/2017,827.3,2274.64
1/17/2017,899.7,2267.89
1/18/2017,872,2271.89
1/19/2017,895.2,2263.69
1/20/2017,892.9,2271.31
1/21/2017,919.8,2271.31
1/22/2017,918.8,2271.31
1/23/2017,921.5,2265.2
1/24/2017,893.8,2280.07
1/25/2017,894.4,2298.37
1/26/2017,915.6,2296.68
1/27/2017,918,2294.69
1/28/2017,918.5,2294.69
1/29/2017,914.5,2294.69
1/30/2017,920.7,2280.9
1/31/2017,965.5,2278.87
2/1/2017,982.4,2279.55
2/2/2017,1004,2280.85
2/3/2017,1013,2297.42
2/4/2017,1031.8,2297.42
2/5/2017,1016.1,2297.42
2/6/2017,1024.7,2292.56
2/7/2017,1049.6,2293.08
2/8/2017,1055.5,2294.67
2/9/2017,979,2307.87
2/10/2017,997.6,2316.1
2/11/2017,1008.3,2316.1
2/12/2017,996.5,2316.1
2/13/2017,995.4,2328.25
2/14/2017,1008.3,2337.58
2/15/2017,1008.2,2349.25
2/16/2017,1031.9,2347.22
2/17/2017,1049.4,2351.16
2/18/2017,1052.3,2351.16
2/19/2017,1048.9,2351.16
2/20/2017,1077.6,2351.16
2/21/2017,1119,2365.38
2/22/2017,1120.5,2362.82
2/23/2017,1171.9,2363.81
2/24/2017,1176.5,2367.34
2/25/2017,1149.1,2367.34
2/26/2017,1171.6,2367.34
2/27/2017,1188.8,2369.75
2/28/2017,1189.3,2363.64
3/1/2017,1222.7,2395.96
3/2/2017,1255.5,2381.92
3/3/2017,1283.3,2383.12
3/4/2017,1264.3,2383.12
3/5/2017,1271.2,2383.12
3/6/2017,1277,2375.31
3/7/2017,1232.7,2368.39
3/8/2017,1147,2362.98
3/9/2017,1191.3,2364.87
3/10/2017,1112.4,2372.6
3/11/2017,1179.2,2372.6
3/12/2017,1225.1,2372.6
3/13/2017,1238.2,2373.47
3/14/2017,1243.1,2365.45
3/15/2017,1253.4,2385.26
3/16/2017,1172.9,2381.38
3/17/2017,1071.7,2378.25
3/18/2017,971.4,2378.25
3/19/2017,1022.6,2378.25
3/20/2017,1047.5,2373.47
3/21/2017,1121.3,2344.02
3/22/2017,1044.7,2348.45
3/23/2017,1035,2345.96
3/24/2017,939.7,2343.98
3/25/2017,966.3,2343.98
3/26/2017,969.4,2343.98
3/27/2017,1045.1,2341.59
3/28/2017,1044.4,2358.57
3/29/2017,1041.9,2361.13
3/30/2017,1037.9,2368.06
3/31/2017,1079.1,2362.72
4/1/2017,1086.1,2362.72
4/2/2017,1097.4,2362.72
4/3/2017,1147.6,2358.84
4/4/2017,1141.8,2360.16
4/5/2017,1129.9,2352.95
4/6/2017,1188.7,2357.49
4/7/2017,1190.5,2355.54
4/8/2017,1180.8,2355.54
4/9/2017,1204.3,2355.54
4/10/2017,1206.7,2357.16
4/11/2017,1220.7,2353.78
4/12/2017,1212.5,2344.93
4/13/2017,1176.2,2328.95
4/14/2017,1177.3,2328.95
4/15/2017,1177,2328.95
4/16/2017,1176.8,2328.95
4/17/2017,1194,2349.01
4/18/2017,1206.1,2342.19
4/19/2017,1215.2,2338.17
4/20/2017,1238.1,2355.84
4/21/2017,1249.6,2348.69
4/22/2017,1240.9,2348.69
4/23/2017,1249.1,2348.69
4/24/2017,1248.2,2374.15
4/25/2017,1264.3,2388.61
4/26/2017,1286.6,2387.45
4/27/2017,1332.9,2388.77
4/28/2017,1329.6,2384.2
4/29/2017,1336.3,2384.2
4/30/2017,1351.9,2384.2
5/1/2017,1415.8,2388.33
5/2/2017,1445.9,2391.17
5/3/2017,1485.6,2388.13
5/4/2017,1516.8,2389.52
5/5/2017,1507.8,2399.29
5/6/2017,1545.3,2399.29
5/7/2017,1554.4,2399.29
5/8/2017,1664.5,2399.38
5/9/2017,1697.5,2396.92
5/10/2017,1752.3,2399.63
5/11/2017,1819.3,2394.44
5/12/2017,1686.4,2390.9
5/13/2017,1763.7,2390.9
5/14/2017,1772.6,2390.9
5/15/2017,1708.9,2402.32
5/16/2017,1729.3,2400.67
5/17/2017,1801.3,2357.03
5/18/2017,1881,2365.72
5/19/2017,1962,2381.73
5/20/2017,2040.2,2381.73
5/21/2017,2044.2,2381.73
5/22/2017,2124.4,2394.02
5/23/2017,2272.6,2398.42
5/24/2017,2445.3,2404.39
5/25/2017,2307.2,2415.07
5/26/2017,2244.9,2415.82
5/27/2017,2052.4,2415.82
5/28/2017,2189,2415.82
5/29/2017,2278.2,2415.82
5/30/2017,2192.6,2412.91
5/31/2017,2303.3,2411.8
6/1/2017,2412.6,2430.06
6/2/2017,2492.6,2439.07
6/3/2017,2545.4,2439.07
6/4/2017,2524.1,2439.07
6/5/2017,2705,2436.1
6/6/2017,2870.5,2429.33
6/7/2017,2691.5,2433.14
6/8/2017,2798.8,2433.79
6/9/2017,2811.4,2431.77
6/10/2017,2900.3,2431.77
6/11/2017,2973.4,2431.77
6/12/2017,2656.8,2429.39
6/13/2017,2713,2440.35
6/14/2017,2467.3,2437.92
6/15/2017,2442.5,2432.46
6/16/2017,2508.6,2433.15
6/17/2017,2655.1,2433.15
6/18/2017,2539.6,2433.15
6/19/2017,2616.8,2453.46
6/20/2017,2754.4,2437.03
6/21/2017,2677.6,2435.61
6/22/2017,2722.8,2434.5
6/23/2017,2710.4,2438.3
6/24/2017,2590.1,2438.3
6/25/2017,2541.6,2438.3
6/26/2017,2446.1,2439.07
6/27/2017,2583.8,2419.38
6/28/2017,2577.7,2440.69
6/29/2017,2558.4,2419.7
6/30/2017,2480.6,2423.41
7/1/2017,2424.6,2423.41
7/2/2017,2536.5,2423.41
7/3/2017,2572.5,2429.01
7/4/2017,2617.3,2429.01
7/5/2017,2627.9,2432.54
7/6/2017,2614.2,2409.75
7/7/2017,2513.9,2425.18
7/8/2017,2564.9,2425.18
7/9/2017,2511.4,2425.18
7/10/2017,2344,2427.43
7/11/2017,2324.3,2425.53
7/12/2017,2403.1,2443.25
7/13/2017,2362.4,2447.83
7/14/2017,2234.2,2459.27
7/15/2017,1975.1,2459.27
7/16/2017,1914.1,2459.27
7/17/2017,2233.4,2459.14
7/18/2017,2320.2,2460.61
7/19/2017,2282.6,2473.83
7/20/2017,2866,2473.45
7/21/2017,2675.1,2472.54
7/22/2017,2836.5,2472.54
7/23/2017,2756.6,2472.54
7/24/2017,2763.4,2469.91
7/25/2017,2582.6,2477.13
7/26/2017,2559.2,2477.83
7/27/2017,2691.9,2475.42
7/28/2017,2806.8,2472.1
7/29/2017,2733.5,2472.1
7/30/2017,2766.5,2472.1
7/31/2017,2883.3,2470.3
8/1/2017,2747,2476.35
8/2/2017,2720.5,2477.57
8/3/2017,2810,2472.16
8/4/2017,2878.5,2476.83
8/5/2017,3262.8,2476.83
8/6/2017,3232,2476.83
8/7/2017,3401.9,2480.91
8/8/2017,3429.4,2474.92
8/9/2017,3348.8,2474.02
8/10/2017,3425.7,2438.21
8/11/2017,3654.4,2441.32
8/12/2017,3871.6,2441.32
8/13/2017,4062.6,2441.32
8/14/2017,4327.9,2465.84
8/15/2017,4161.7,2464.61
8/16/2017,4387.4,2468.11
8/17/2017,4278.9,2430.01
8/18/2017,4105.4,2425.55
8/19/2017,4150.5,2425.55
8/20/2017,4066.6,2425.55
8/21/2017,4005.1,2428.37
8/22/2017,4089.7,2452.51
8/23/2017,4141.1,2444.04
8/24/2017,4318.4,2438.97
8/25/2017,4364.4,2443.05
8/26/2017,4352.3,2443.05
8/27/2017,4345.8,2443.05
8/28/2017,4390.3,2444.24
8/29/2017,4597.3,2446.3
8/30/2017,4583,2457.59
8/31/2017,4735.1,2471.65
9/1/2017,4921.9,2476.55
9/2/2017,4573.8,2476.55
9/3/2017,4612.9,2476.55
9/4/2017,4267.5,2476.55
9/5/2017,4409.1,2457.85
9/6/2017,4618.7,2465.54
9/7/2017,4635.6,2465.1
9/8/2017,4326.5,2461.43
9/9/2017,4335.1,2461.43
9/10/2017,4245.9,2461.43
9/11/2017,4217.9,2488.11
9/12/2017,4158.9,2496.48
9/13/2017,3870.3,2498.37
9/14/2017,3243.1,2495.62
9/15/2017,3713.8,2500.23
9/16/2017,3698.9,2500.23
9/17/2017,3689.6,2500.23
9/18/2017,4100.3,2503.87
9/19/2017,3908,2506.65
9/20/2017,3882.2,2508.24
9/21/2017,3617.3,2500.6
9/22/2017,3600.8,2502.22
9/23/2017,3788,2502.22
9/24/2017,3667.5,2502.22
9/25/2017,3932.8,2496.66
9/26/2017,3892.7,2496.84
9/27/2017,4212.2,2507.04
9/28/2017,4195.6,2510.06
9/29/2017,4172.8,2519.36
9/30/2017,4360.6,2519.36
10/1/2017,4403.1,2519.36
10/2/2017,4401.3,2529.12
10/3/2017,4314.2,2534.58
10/4/2017,4218.7,2537.74
10/5/2017,4321.4,2552.07
10/6/2017,4371.9,2549.33
10/7/2017,4435.8,2549.33
10/8/2017,4611.7,2549.33
10/9/2017,4777.5,2544.73
10/10/2017,4763.4,2550.64
10/11/2017,4824.2,2555.24
10/12/2017,5432.6,2550.93
10/13/2017,5637.3,2553.17
10/14/2017,5824.7,2553.17
10/15/2017,5688.1,2553.17
10/16/2017,5759.3,2557.64
10/17/2017,5598.6,2559.36
10/18/2017,5575.8,2561.26
10/19/2017,5698.6,2562.1
10/20/2017,5993.1,2575.21
10/21/2017,6006.6,2575.21
10/22/2017,5982.9,2575.21
10/23/2017,5903.6,2564.98
10/24/2017,5513.1,2569.13
10/25/2017,5734,2557.15
10/26/2017,5887.6,2560.4
10/27/2017,5764.6,2581.07
10/28/2017,5726.6,2581.07
10/29/2017,6147.5,2581.07
10/30/2017,6124.3,2572.83
10/31/2017,6451.2,2575.26
11/1/2017,6737.8,2579.36
11/2/2017,7024.8,2579.85
11/3/2017,7152.1,2587.84
11/4/2017,7363.8,2587.84
11/5/2017,7389.5,2587.84
11/6/2017,6959.2,2591.13
11/7/2017,7102.8,2590.64
11/8/2017,7444.4,2594.38
11/9/2017,7129.6,2584.62
11/10/2017,6565.8,2582.3
11/11/2017,6339.9,2582.3
11/12/2017,5878.1,2582.3
11/13/2017,6522.5,2584.84
11/14/2017,6597.1,2578.87
11/15/2017,7283.2,2564.62
11/16/2017,7853.7,2585.64
11/17/2017,7700,2578.85
11/18/2017,7780.9,2578.85
11/19/2017,8042.6,2578.85
11/20/2017,8244.7,2582.14
11/21/2017,8100,2599.03
11/22/2017,8234.5,2597.08
11/23/2017,8013.4,2597.08
11/24/2017,8200.8,2602.42
11/25/2017,8754.7,2602.42
11/26/2017,9318.4,2602.42
11/27/2017,9733.2,2601.42
11/28/2017,9906,2627.04
11/29/2017,9837.9,2626.07
11/30/2017,9946.8,2647.58
12/1/2017,10861.5,2642.22
12/2/2017,10912.7,2642.22
12/3/2017,11246.2,2642.22
12/4/2017,11623.9,2639.44
12/5/2017,11667.1,2629.57
12/6/2017,13749.6,2629.27
12/7/2017,16850.3,2636.98
12/8/2017,16047.6,2651.5
12/9/2017,14843.4,2651.5
12/10/2017,15059.6,2651.5
12/11/2017,16732.5,2659.99
12/12/2017,17083.9,2664.11
12/13/2017,16286.8,2662.85
12/14/2017,16467.9,2652.01
12/15/2017,17604.8,2675.81
12/16/2017,19345.5,2675.81
12/17/2017,19065.7,2675.81
12/18/2017,18972.3,2690.16
12/19/2017,17523.7,2681.47
12/20/2017,16462,2679.25
12/21/2017,15632.1,2684.57
12/22/2017,13665,2683.34
12/23/2017,14396.5,2683.34
12/24/2017,13790,2683.34
12/25/2017,13833.5,2683.34
12/26/2017,15756.6,2680.5
12/27/2017,15416.6,2682.62
12/28/2017,14398.7,2687.54
12/29/2017,14392.6,2673.61
12/30/2017,12531.5,2673.61
12/31/2017,13850.4,2673.61
1/1/2018,13444.9,2673.61
1/2/2018,14754.1,2695.81
1/3/2018,15156.6,2713.06
1/4/2018,15180.1,2723.99
1/5/2018,16954.8,2743.15
1/6/2018,17172.3,2743.15
1/7/2018,16228.2,2743.15
1/8/2018,14976.2,2747.71
1/9/2018,14778.5,2751.29
1/10/2018,15043,2748.23
1/11/2018,13535.4,2767.56
1/12/2018,13886.7,2786.24
1/13/2018,14292.2,2786.24
1/14/2018,13695.2,2786.24
1/15/2018,13697.5,2786.24
1/16/2018,11362,2776.42
1/17/2018,11192.3,2802.56
1/18/2018,11245.4,2798.03
1/19/2018,11580.2,2810.3
1/20/2018,12858.9,2810.3
1/21/2018,11594.9,2810.3
1/22/2018,10864.8,2832.97
1/23/2018,10903.2,2839.13
1/24/2018,11452.3,2837.54
1/25/2018,11203,2839.25
1/26/2018,11118.1,2872.87
1/27/2018,11467.5,2872.87
1/28/2018,11795.1,2872.87
1/29/2018,11244.8,2853.53
1/30/2018,10166,2822.43
1/31/2018,10265.4,2823.81
2/1/2018,9181.1,2821.98
2/2/2018,8893.2,2762.13
2/3/2018,9241.1,2762.13
2/4/2018,8222.2,2762.13
2/5/2018,6938.5,2648.94
2/6/2018,7701.2,2695.14
2/7/2018,7594.7,2681.66
2/8/2018,8164.2,2581
2/9/2018,8699.8,2619.55
2/10/2018,8559.6,2619.55
2/11/2018,8081.9,2619.55
2/12/2018,8903.5,2656
2/13/2018,8539.2,2662.94
2/14/2018,9476.3,2698.63
2/15/2018,10037.3,2731.2
2/16/2018,10178.7,2732.22
2/17/2018,11073.5,2732.22
2/18/2018,10398.8,2732.22
2/19/2018,11169.4,2732.22
2/20/2018,11238.7,2716.26
2/21/2018,10473,2701.33
2/22/2018,9841.7,2703.96
2/23/2018,10170.4,2747.3
2/24/2018,9704.3,2747.3
2/25/2018,9585.2,2747.3
2/26/2018,10285.1,2779.6
2/27/2018,10594.4,2744.28
2/28/2018,10333.9,2713.83
3/1/2018,10904.5,2677.67
3/2/2018,10827.7,2691.25
3/3/2018,11402.3,2691.25
3/4/2018,11416.5,2691.25
3/5/2018,11330.6,2720.94
3/6/2018,10675.1,2728.12
3/7/2018,9902.9,2726.8
3/8/2018,9300,2738.97
3/9/2018,9217,2786.57
3/10/2018,8762,2786.57
3/11/2018,9529.6,2786.57
3/12/2018,9137.4,2783.02
3/13/2018,9154.9,2765.31
3/14/2018,8210.6,2749.48
3/15/2018,8264.4,2747.33
3/16/2018,8289.2,2752.01
3/17/2018,7874.9,2752.01
3/18/2018,8201.2,2752.01
3/19/2018,8616.8,2712.92
3/20/2018,8912.6,2716.94
3/21/2018,8905.9,2711.93
3/22/2018,8726.2,2643.69
3/23/2018,8916.8,2588.26
